id,age,province,marital_status,residency_status,arrival_year,employment_income,num_t4_slips,work_from_home,hours_worked_per_week,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,num_business_employees,investment_income,num_t5_slips,has_capital_gains,foreign_assets,trust_income,rental_income,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,ei_received,social_assistance,disability_benefit,owns_home,rent_paid,property_tax,property_sold,major_life_event,moved_province_this_year,income_type_count,tfsa_excess,recommended_forms,num_forms_required
129,67,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,6293,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,9094,yes,none,no,1,no,"T1,T5,T2091",3
130,30,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,47890,0,0,0,yes,8621,no,0,no,no,no,yes,0,8093,no,none,no,1,no,"T2202,T776,T1,SCH11",4
131,30,QC,common_law,resident,,20808,2,no,45,no,none,,0,0,no,0,4076,1,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,17515,0,no,none,no,2,no,"RC66,T1,T5,RC62",4
132,71,MB,married,resident,,18199,2,no,35,no,none,,0,0,no,0,3753,1,no,0,0,0,25193,1,0,no,0,no,0,no,no,no,yes,0,7818,no,none,no,3,no,"T4RIF,T1,T5,T1032",4
133,42,NL,single,resident,,137227,1,yes,45,no,none,,0,0,no,0,4926,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,27729,0,no,none,no,2,no,"T2200,T1,T5",3
134,21,,divorced,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,retired,no,0,no,NR4,1
135,67,SK,single,resident,,7659,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,61146,1,0,no,0,no,0,no,no,no,no,9313,0,no,married,no,2,no,"T1,T4RIF",2
136,71,SK,married,resident,,21625,1,yes,35,no,none,,0,0,no,0,0,0,no,0,37853,0,0,0,0,no,0,no,0,no,no,no,yes,0,6958,no,retired,no,2,no,"T3,T3-SCH9,T1,T2200",4
137,65,NL,married,resident,,41316,1,no,20,yes,sole_prop,finance,13535,8,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,28620,0,no,none,no,2,yes,"RC66,T1,T2125,RC383",4
138,45,MB,single,resident,,84289,1,no,35,no,none,,0,0,no,0,0,0,no,68323,0,0,0,0,0,no,0,no,0,no,no,yes,no,26208,0,no,moved_province,yes,1,no,T1,1
139,34,QC,single,resident,,66641,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,37961,0,0,0,no,0,no,0,no,no,no,yes,0,9423,no,moved_province,yes,2,no,"T2200,T776,T1,TP64.3",4
140,36,NS,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,6570,no,retired,no,0,no,T1,1
141,84,NB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,23155,0,26964,1,0,no,0,no,0,no,no,no,no,28918,0,no,none,no,2,yes,"T3,T3-SCH9,T4RIF,T1,RC383",5
142,20,SK,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,18707,0,no,married,no,0,no,"T1,RC151,T1135",3
143,30,BC,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,28975,0,0,0,no,0,no,0,no,no,no,yes,0,5273,yes,none,no,1,no,"T776,T1,T2091",3
144,28,SK,single,resident,,78958,1,no,40,yes,sole_prop,carpentry,176371,1,no,0,0,0,no,0,0,0,0,0,0,yes,14686,no,0,no,no,no,no,6166,0,no,job_change,no,2,no,"T1,T2125,T2202,T1213,SCH11",5
145,58,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,yes,no,24919,0,no,new_child,no,0,no,"RC66,T1,RC62",3
146,51,QC,married,resident,,70533,1,no,50,yes,sole_prop,real_estate,10463,20,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,5277,no,moved_province,yes,2,no,"T2200,T1,T2125",3
147,29,MB,single,resident,,19552,1,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,7821,no,0,no,no,no,no,12432,0,no,moved_province,yes,1,no,"SCH11,T2202,T1",3
148,31,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,5793,1,yes,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,9162,no,none,no,1,no,"RC66,T5,RC62,T1,SCH3",5
149,19,NL,married,resident,,97718,1,yes,45,no,none,,0,0,no,0,7375,1,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,no,18360,0,no,married,no,2,no,"SCH3,T2200,T1,T5",4
150,76,QC,divorced,resident,,55561,1,yes,45,no,corporation,marketing,91829,5,yes,5,9783,3,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,18977,0,no,none,no,3,no,"T2,GST34,T5,TP64.3,T2200,T1",6
151,45,QC,single,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,6859,0,no,moved_province,yes,0,no,"T1,RC151",2
152,58,QC,single,resident,,43764,2,no,45,yes,sole_prop,carpentry,27022,3,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,16626,0,no,moved_province,yes,2,no,"T1,T2125",2
153,68,ON,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,67788,2,0,no,0,no,0,no,no,no,no,13697,0,no,new_child,no,1,no,"ON479,T1,T4RIF",3
154,28,QC,married,resident,,29493,1,yes,35,no,none,,0,0,no,0,220,1,no,0,0,0,0,0,0,yes,3644,no,0,no,no,no,no,20638,0,no,married,no,2,no,"T5,SCH11,T2202,TP64.3,T2200,T1",6
155,29,NB,married,resident,,163900,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,9121,yes,1,no,no,no,no,23413,0,no,moved_province,yes,1,no,"SCH11,RC66,T2202,T1",4
156,22,ON,single,resident,,113053,1,no,35,no,none,,0,0,no,0,3729,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20955,0,no,none,no,2,no,"ON479,T1,T5",3
157,49,NL,single,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,17803,0,no,none,no,0,no,"RC66,T1,RC151,T1135",4
158,56,SK,single,resident,,3453,3,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,30521,no,0,no,0,no,no,yes,no,16799,0,no,moved_province,yes,1,no,"T4RSP,T1",2
159,43,MB,married,resident,,161081,1,no,40,yes,corporation,carpentry,281156,8,yes,10,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,11579,no,new_child,no,2,no,"T2,GST34,T2125,T1213,T1",5
160,62,MB,single,resident,,23185,2,yes,40,yes,corporation,delivery,232772,12,yes,50,0,0,no,0,0,0,0,0,31946,no,0,no,0,no,no,no,yes,0,7626,no,none,no,2,no,"T4RSP,T2,GST34,T2125,T1213,T2200,T1",7
161,19,ON,single,resident,,148961,1,no,45,yes,corporation,finance,32106,4,yes,2,0,0,no,0,0,0,0,0,0,yes,8330,no,0,no,no,no,no,8942,0,no,job_change,no,2,no,"T2,ON479,GST34,T2125,SCH11,T2202,T1",7
162,20,NL,common_law,resident,,26069,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,10404,no,0,no,no,no,no,16539,0,no,married,no,1,no,"T2202,T2200,T1,SCH11",4
163,67,NL,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,32495,1,0,no,0,no,0,no,no,no,no,16627,0,no,none,no,1,no,"T1,T4RIF",2
164,50,ON,single,resident,,80764,2,yes,60,no,none,,0,0,no,0,2603,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,11669,0,no,none,no,2,no,"ON479,T2200,T1,T5",4
165,48,NL,single,resident,,28302,1,yes,50,no,none,,0,0,no,0,16785,1,no,0,0,0,0,0,15701,no,0,no,0,no,no,no,yes,0,9609,no,moved_province,yes,2,no,"T4RSP,T2200,T1,T5",4
166,42,AB,single,resident,,39850,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20026,0,no,retired,no,1,no,T1,1
167,71,NS,divorced,resident,,0,0,no,0,yes,sole_prop,carpentry,7524,1,no,0,0,0,no,0,0,0,33470,1,0,no,0,yes,2,yes,no,no,yes,0,6627,no,none,no,2,no,"RC66,RC62,T2125,T4RIF,T1",5
168,30,MB,common_law,resident,,23989,1,no,40,no,none,,0,0,no,0,7988,2,no,0,0,53351,0,0,0,no,0,yes,3,no,no,no,yes,0,7630,no,none,no,3,no,"RC66,T776,T5,RC62,T1",5
169,74,MB,single,resident,,0,0,no,0,yes,partnership,consulting,184964,8,no,2,0,0,no,0,0,0,14145,1,24539,no,0,no,0,no,no,no,yes,0,8026,no,none,no,2,no,"T4RSP,T5013,T2125,T4RIF,T1213,T2200,T1",7
170,56,QC,married,resident,,44825,2,yes,40,no,none,,0,0,no,0,12405,2,no,0,0,0,0,0,0,no,0,no,0,no,no,yes,yes,0,7462,no,none,no,2,no,"TP64.3,T2200,T1,T5",4
171,70,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,6594,1,no,0,0,0,38378,1,0,no,0,no,0,no,no,no,yes,0,6143,no,none,no,2,no,"T4RIF,T1,T5",3
172,79,ON,common_law,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20523,0,no,none,no,0,no,"T1,ON479,RC151,T1135",4
173,71,NS,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,22454,1,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,2698,no,married,no,1,no,"SCH3,T1,T5",3
174,79,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,0,0,no,none,no,0,no,NR4,1
175,39,NL,married,resident,,92876,1,yes,50,no,none,,0,0,no,0,5950,1,yes,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,2721,no,married,no,2,no,"SCH3,T2200,T1,T5",4
176,30,MB,single,resident,,72307,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,3504,no,job_change,no,1,no,T1,1
177,29,NB,single,resident,,113502,1,yes,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,11100,no,0,no,no,no,no,16160,0,no,none,no,1,no,"T2202,T2200,T1,SCH11",4
178,83,AB,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,65472,1,0,no,0,yes,2,no,no,no,yes,0,11570,no,none,no,1,no,"RC66,RC62,T4RIF,T1032,T1",5
179,59,NB,married,resident,,0,0,no,0,no,none,,0,0,no,0,11651,2,yes,0,0,0,0,0,0,no,0,yes,1,yes,no,no,yes,0,10002,no,none,no,1,no,"SCH3,RC66,T1,T5",4
180,32,PE,married,resident,,6305,2,yes,35,no,none,,0,0,no,0,1369,1,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,4341,no,retired,no,2,no,"RC66,T5,RC62,T2200,T1",5
181,42,PE,single,resident,,95082,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,no,8052,0,no,none,no,1,no,T1,1
182,76,,single,non_resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,0,0,no,married,no,0,no,NR4,1
183,77,NS,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,39345,1,47571,no,0,no,0,no,no,no,yes,0,8837,no,married,no,1,no,"T4RSP,T1,T4RIF",3
184,25,ON,single,resident,,139920,2,yes,40,no,none,,0,0,no,0,171,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,19269,0,no,none,no,2,no,"ON479,T2200,T1,T5",4
185,64,QC,single,resident,,160497,3,no,40,no,none,,0,0,no,0,12806,2,yes,0,0,0,19890,1,0,no,0,no,0,no,no,no,yes,0,6895,no,none,no,3,no,"T4RIF,SCH3,T1,T5",4
186,57,QC,single,resident,,136385,1,yes,40,no,none,,0,0,no,0,20731,1,no,0,0,0,0,0,0,no,0,yes,1,yes,no,no,yes,0,9549,no,job_change,no,2,no,"RC66,T5,TP64.3,T2200,T1",5
187,21,SK,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,6962,no,0,no,no,no,no,13263,0,no,retired,no,0,no,"SCH11,T2202,T1",3
188,58,SK,common_law,resident,,83136,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,10123,0,0,0,no,0,yes,2,no,no,no,yes,0,4971,no,moved_province,yes,2,no,"RC66,T776,T1,RC62",4
189,75,PE,single,resident,,75874,1,no,45,no,none,,0,0,no,0,6901,3,no,365898,0,0,60164,1,0,no,0,no,0,no,no,no,yes,0,7877,no,none,no,3,no,"T4RIF,T1,T5,T1135",4
190,24,NS,married,resident,,149515,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,5851,no,0,no,no,no,no,28927,0,no,none,no,1,no,"T2202,T2200,T1,SCH11",4
191,54,QC,married,resident,,12748,1,no,45,no,none,,0,0,no,0,4469,1,no,0,20323,12933,0,0,0,no,0,yes,3,no,no,no,yes,0,2931,no,none,no,4,no,"RC66,T776,T5,RC62,T3,T3-SCH9,T1",7
192,74,QC,single,resident,,59222,1,yes,20,no,none,,0,0,no,0,10874,1,yes,0,0,47560,45230,1,0,no,0,no,0,no,no,no,no,22527,0,no,moved_province,yes,4,no,"T776,T5,T4RIF,TP64.3,T2200,T1,SCH3",7
193,18,MB,married,resident,,90417,1,no,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,26426,0,no,retired,no,1,no,T1,1
194,29,ON,divorced,resident,,0,0,no,0,yes,sole_prop,retail,109268,2,yes,0,944,2,no,0,0,0,0,0,0,yes,4269,no,0,no,no,no,no,28056,0,no,retired,no,2,no,"ON479,GST34,T5,T2125,SCH11,T2202,T1213,T1",8
195,83,PE,single,resident,,69345,2,no,40,no,none,,0,0,no,0,18293,2,no,14859,0,0,55926,1,16085,no,0,no,0,no,no,no,yes,0,7573,no,none,no,3,no,"T4RIF,T1,T5,T4RSP",4
196,73,ON,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,5560,2,no,0,12997,0,0,0,0,no,0,no,0,no,no,no,no,12638,0,no,none,no,2,no,"ON479,T5,T3,T3-SCH9,T1",5
197,44,NB,single,resident,,110634,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,12054,0,0,0,no,0,no,0,no,no,no,no,27316,0,no,none,no,2,no,"T776,T1",2
198,61,NS,widowed,resident,,49052,1,yes,45,no,none,,0,0,no,0,6468,1,no,0,0,0,57291,1,0,no,0,no,0,no,no,no,yes,0,9269,no,new_child,no,3,no,"T4RIF,T2200,T1,T5",4
199,69,SK,single,resident,,40745,1,yes,60,no,none,,0,0,no,0,0,0,no,0,0,0,65734,1,0,no,0,no,0,yes,no,no,yes,0,6837,no,none,no,2,no,"T2200,T1,T4RIF",3
200,69,NB,single,resident,,0,0,no,0,no,none,,0,0,no,0,12326,3,yes,0,8792,0,0,0,0,no,0,no,0,no,no,no,yes,0,9382,no,none,no,2,no,"T5,T3,T3-SCH9,T1,SCH3",5
201,74,SK,single,resident,,27405,1,no,40,no,none,,0,0,no,0,14914,1,no,377338,0,0,51203,1,0,no,0,no,0,no,no,no,yes,0,3464,no,moved_province,yes,3,no,"T4RIF,T1,T5,T1135",4
202,18,BC,single,resident,,74229,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22017,0,no,none,no,1,no,T1,1
203,76,MB,single,resident,,0,0,no,0,no,none,,0,0,no,0,7870,2,no,0,0,0,49164,1,0,no,0,no,0,no,no,yes,yes,0,11316,no,retired,no,2,yes,"T4RIF,T1,T5,RC383",4
204,59,MB,married,resident,,164744,2,yes,45,no,none,,0,0,no,0,0,0,no,16555,18690,0,0,0,31347,no,0,no,0,no,no,no,yes,0,11082,no,none,no,2,no,"T4RSP,T3,T3-SCH9,T2200,T1",5
205,61,NL,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,28366,0,no,none,no,0,no,"T1,RC151,T1135",3
206,45,AB,married,resident,,102828,2,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,5365,no,none,no,1,no,"RC66,T1",2
207,64,MB,single,resident,,11279,1,no,35,no,none,,0,0,no,0,0,0,no,0,0,10062,36027,1,0,no,0,no,0,no,no,no,yes,0,3689,no,married,no,3,no,"T776,T1,T4RIF",3
208,23,PE,single,resident,,50971,1,yes,60,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,no,27473,0,no,none,no,1,no,"T2200,T1",2
209,41,MB,single,resident,,123246,1,no,45,yes,sole_prop,delivery,14486,1,no,0,4286,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,12869,0,no,none,no,3,no,"T1,T5,T2125",3
210,72,ON,common_law,resident,,0,0,no,0,no,none,,0,0,no,0,6102,1,no,0,0,0,33067,1,0,no,0,yes,1,no,no,no,no,16304,0,no,none,no,2,no,"RC66,ON479,T5,T4RIF,T1032,T1",6
211,60,BC,married,resident,,96870,1,no,20,no,none,,0,0,no,0,14243,1,yes,0,0,25065,0,0,0,no,0,no,0,no,no,no,yes,0,10219,no,none,no,3,no,"SCH3,T776,T1,T5",4
212,55,BC,divorced,resident,,132450,1,yes,40,no,none,,0,0,no,0,0,0,no,0,4603,58210,0,0,24937,no,0,no,0,no,no,no,no,11618,0,no,none,no,3,no,"T4RSP,T776,T3,T3-SCH9,T2200,T1",6
213,72,PE,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,26982,37223,1,0,no,0,yes,2,no,no,no,yes,0,9778,no,married,no,2,no,"RC66,T776,RC62,T4RIF,T1032,T1",6
214,35,QC,widowed,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,6066,0,no,none,no,0,no,"T1,RC151,T1135",3
215,26,AB,common_law,resident,,12940,1,yes,45,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,13023,no,0,no,no,no,no,24628,0,no,new_child,no,1,no,"T2202,T2200,T1,SCH11",4
216,72,BC,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,3433,1,no,0,0,0,10893,1,0,no,0,no,0,no,no,no,no,29472,0,no,moved_province,yes,2,no,"T4RIF,T1,T5",3
217,47,PE,common_law,resident,,54962,1,yes,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,yes,0,9037,no,new_child,no,1,no,"RC66,T2200,T1,RC62",4
218,65,NB,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,18181,1,0,no,0,yes,1,no,no,no,yes,0,5624,no,married,no,1,no,"RC66,T1,T4RIF",3
219,80,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,5150,no,married,no,0,no,"RC66,T1",2
220,25,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,7174,no,0,no,no,no,no,7990,0,no,job_change,no,0,no,"SCH11,T2202,T1",3
221,42,NB,single,resident,,144740,1,no,40,no,none,,0,0,no,0,8451,3,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,29620,0,no,job_change,no,2,no,"RC66,T1,T5,RC62",4
222,59,PE,married,resident,,89813,1,yes,45,yes,sole_prop,construction,11985,8,no,0,24334,1,no,0,0,0,0,0,33229,no,0,yes,1,no,no,no,yes,0,4741,no,none,no,3,no,"T4RSP,RC66,T5,T2125,T2200,T1",6
223,40,NL,married,resident,,100422,1,no,60,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,yes,no,yes,0,5199,no,none,no,1,no,T1,1
224,41,NS,single,resident,,172982,1,yes,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,7230,0,no,new_child,no,1,no,"T2200,T1",2
225,36,BC,common_law,resident,,95027,2,yes,40,yes,sole_prop,software,91214,12,yes,0,2995,1,no,0,0,0,0,0,0,no,0,yes,3,no,no,no,no,15196,0,no,none,no,3,no,"RC66,GST34,T5,T2125,RC62,T1213,T2200,T1",8
226,27,ON,married,resident,,0,0,no,0,no,none,,0,0,no,0,2648,1,no,0,0,0,0,0,0,yes,14360,yes,1,no,no,no,no,13118,0,no,married,no,1,no,"RC66,T1,ON479,T5,T2202,SCH11",6
227,74,BC,married,resident,,8997,1,no,35,no,none,,0,0,no,0,19612,3,no,0,0,0,58128,1,0,no,0,no,0,no,no,no,no,13099,0,no,none,no,3,no,"T4RIF,T1,T5,T1032",4
228,59,NB,married,resident,,143933,2,yes,20,no,none,,0,0,no,0,7866,1,yes,0,46041,0,0,0,0,no,0,yes,2,no,no,no,yes,0,6704,no,job_change,no,3,no,"RC66,T5,RC62,T3,T3-SCH9,T2200,T1,SCH3",8
229,79,QC,divorced,resident,,51567,1,no,35,no,none,,0,0,no,0,17796,1,yes,0,0,0,62656,1,44930,no,0,no,0,no,no,yes,yes,0,9950,no,job_change,no,3,no,"T4RSP,T5,T4RIF,T1,SCH3",5
230,43,ON,single,resident,,113089,2,no,20,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,3212,no,none,no,1,no,"T1,ON479",2
231,33,NS,single,resident,,79183,1,yes,20,yes,sole_prop,consulting,31577,2,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,9067,no,none,no,2,no,"T2200,T1,T2125",3
232,40,BC,single,resident,,136066,1,no,50,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,yes,0,6575,no,none,no,1,no,"RC66,T1",2
233,65,MB,single,resident,,0,0,no,0,yes,corporation,software,1199244,1,yes,2,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,2545,no,married,no,1,no,"T2,GST34,T2125,T1213,T1",5
234,79,ON,married,resident,,0,0,no,0,yes,sole_prop,photography,45318,1,yes,0,5232,2,no,0,0,0,11674,1,0,no,0,no,0,no,no,no,yes,0,10943,no,none,no,3,no,"ON479,GST34,T5,T2125,T4RIF,T1032,T1",7
235,67,QC,divorced,resident,,0,0,no,0,no,none,,0,0,no,0,6461,3,yes,0,0,38251,58247,2,0,no,0,no,0,no,no,no,yes,0,6920,no,job_change,no,3,no,"T776,T5,T4RIF,T1,SCH3",5
236,69,NL,married,resident,,41139,1,yes,50,no,none,,0,0,no,0,23956,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,22577,0,no,retired,no,2,no,"T2200,T1,T5",3
237,57,NL,married,resident,,97554,1,yes,45,yes,sole_prop,construction,105556,1,yes,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,6763,no,job_change,no,2,yes,"GST34,T2125,T1213,T2200,T1,RC383",6
238,24,NB,single,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,yes,11445,no,0,no,no,no,no,17022,0,no,job_change,no,0,no,"T1,T1135,RC151,T2202,SCH11",5
239,22,QC,married,resident,,654,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,26900,0,no,retired,no,1,no,T1,1
240,57,QC,common_law,resident,,0,0,no,0,no,corporation,finance,111219,1,yes,25,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,2544,no,moved_province,yes,1,no,"GST34,T1,T2",3
241,68,PE,single,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,29475,0,0,0,0,no,0,no,0,no,no,no,no,18278,0,no,none,no,1,no,"T3,T3-SCH9,T1",3
242,58,BC,married,resident,,171635,1,no,50,yes,sole_prop,real_estate,39278,1,yes,0,6065,2,no,0,0,0,0,0,0,no,0,yes,2,no,yes,no,no,11930,0,no,none,no,3,no,"RC66,GST34,T5,T2125,RC62,T1",6
243,74,QC,divorced,resident,,3491,1,no,60,no,none,,0,0,no,0,22472,1,no,0,0,0,53158,2,0,no,0,no,0,no,no,no,yes,0,6157,no,married,no,3,no,"T4RIF,T1,T5",3
244,61,BC,common_law,resident,,19423,1,yes,40,no,none,,0,0,no,0,0,0,no,63879,0,0,0,0,0,no,0,no,0,yes,no,yes,yes,0,5516,no,none,no,1,no,"T2200,T1",2
245,30,ON,married,resident,,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,yes,no,no,yes,0,10347,no,none,no,0,no,"T1,ON479",2
246,74,ON,widowed,resident,,49703,1,no,45,no,none,,0,0,no,0,20936,1,no,0,0,0,45016,1,0,no,0,no,0,no,no,no,yes,0,11232,yes,none,no,3,no,"ON479,T5,T2091,T4RIF,T1",5
247,56,SK,married,newcomer,2023,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,18716,0,no,none,no,0,no,"T1,RC151,T1135",3
248,42,QC,married,newcomer,2024,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,2,no,no,no,no,27560,0,no,moved_province,yes,0,no,"RC66,T1135,RC62,RC151,T1",5
249,34,AB,single,newcomer,2022,0,0,no,0,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,20606,0,no,none,no,0,no,"T1,RC151",2
250,77,SK,married,resident,,0,0,no,0,no,none,,0,0,no,0,23406,1,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,24173,0,no,moved_province,yes,1,no,"T1,T5",2
251,55,PE,common_law,resident,,35362,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,yes,1,no,no,no,no,11470,0,no,none,no,1,no,"RC66,T1",2
252,29,BC,single,resident,,14457,1,no,35,yes,corporation,real_estate,146286,1,yes,5,2703,2,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,17826,0,no,none,no,3,no,"T2,GST34,T5,T2125,T1213,T1",6
253,24,BC,single,resident,,103475,1,no,40,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,no,6687,0,no,none,no,1,no,T1,1
254,57,SK,married,resident,,51024,1,yes,35,no,none,,0,0,no,0,0,0,no,0,0,0,0,0,0,no,0,no,0,no,no,no,yes,0,10684,no,job_change,no,1,no,"T2200,T1",2
255,62,NB,single,resident,,101190,1,no,50,no,none,,0,0,no,0,5685,3,yes,0,14799,23596,60726,2,0,no,0,no,0,no,no,no,no,25790,0,no,moved_province,yes,5,no,"T776,T5,T3,T3-SCH9,T4RIF,T1,SCH3",7
256,69,BC,married,resident,,70821,1,no,35,no,none,,0,0,no,0,14111,2,yes,32930,0,0,28316,1,24830,no,0,no,0,no,no,no,yes,0,8636,yes,none,no,3,no,"T4RSP,T5,T2091,T4RIF,T1032,T1,SCH3",7
